year,paper,paper_links,paper_data
2020,ProtoAttend: Attention-Based Prototypical Learning,['https://www.semanticscholar.org/paper/ProtoAttend%3A-Attention-Based-Prototypical-Learning-Arik-Pfister/aba53f7a02c0695e1391f5d63a223045deab3415'],[{'Citations': '2'}]
2020,Discourse-Based Evaluation of Language Understanding,['https://www.semanticscholar.org/paper/Discourse-Based-Evaluation-of-Language-Sileo-Cruys/adca7de0bcd936b820dbc41473389fb17e0f2158'],"[{'Citations': '1', 'Cite Methods': '1', 'Cite Results': '1'}]"
2020,SINGLE PATH ONE-SHOT NEURAL ARCHITECTURE SEARCH WITH UNIFORM SAMPLING,['https://www.semanticscholar.org/paper/Single-Path-One-Shot-Neural-Architecture-Search-Guo-Zhang/79e523beb1e1411a241edde0464b07c2ebc231d1'],"[{'Citations': '110', 'Highly Influenced Papers': '20', 'Cite Background': '53', 'Cite Methods': '52', 'Cite Results': '3'}]"
2020,Inducing Stronger Object Representations in Deep Visual Trackers,['-1'],"[{'Citations': '-1', 'Highly Influenced Papers': '-1', 'Cite Background': '-1', 'Cite Methods': '-1', 'Cite Results': '-1', 'Twitter Mentions': '-1'}]"
2020,Automatically Learning Feature Crossing from Model Interpretation for Tabular Data,['https://www.semanticscholar.org/paper/Automatically-Learning-Feature-Crossing-from-Model-Liu-Liu/6f9f0de2bed7a22aa61cec85b10f23eb7509b039'],[{'Citations': '0'}]
2020,Semi-Supervised Boosting via Self Labelling,['https://www.semanticscholar.org/paper/Semi-Supervised-Boosting-via-Self-Labelling-Goyal-Liu/c52082562a7f1fa45478ae5d1f3b08470df6275e'],[{'Citations': '0'}]
2020,Depth creates no more spurious local minima in linear networks,['https://www.semanticscholar.org/paper/Depth-creates-no-more-spurious-local-minima-in-Zhang/809f0764cd6b038391c29c55a91a9dc9f0953bc2'],[{'Citations': '0'}]
2020,Learning by shaking: Computing policy gradients by physical forward-propagation,['-1'],"[{'Citations': '-1', 'Highly Influenced Papers': '-1', 'Cite Background': '-1', 'Cite Methods': '-1', 'Cite Results': '-1', 'Twitter Mentions': '-1'}]"
2020,Consistent Meta-Reinforcement Learning via Model Identification and Experience Relabeling,['https://www.semanticscholar.org/paper/Consistent-Meta-Reinforcement-Learning-via-Model-Mendonca-Geng/6ded20fd621c851647096b7b2c74642e3ea80467'],[{'Citations': '0'}]
2020,Accelerating Monte Carlo Bayesian Inference via Approximating Predictive Uncertainty over the Simplex,['https://www.semanticscholar.org/paper/Accelerating-Monte-Carlo-Bayesian-Inference-via-Cui-Yao/8ca6adbb75717bed39aa97ed283e2bcd8dde46eb'],"[{'Citations': '2', 'Cite Background': '1', 'Cite Methods': '1', 'Cite Results': '1'}]"
2020,Trajectory growth through random deep ReLU networks,['https://www.semanticscholar.org/paper/Trajectory-growth-through-random-deep-ReLU-networks-Price-Tanner/66344a92365aa18704ecaf5423d491a97d189a2c'],[{'Citations': '0'}]
2020,Ellipsoidal Trust Region Methods for Neural Network Training,['https://www.semanticscholar.org/paper/Ellipsoidal-Trust-Region-Methods-and-the-Marginal-Adolphs-K%C3%B6hler/685f68e56ab102384a457da8f82714d8432059f2'],"[{'Citations': '4', 'Cite Background': '2'}]"
2020,Defensive Tensorization: Randomized Tensor Parametrization for Robust Neural Networks,['https://www.semanticscholar.org/paper/Defensive-Tensorization%3A-Randomized-Tensor-for-Bulat-Kossaifi/fe3a127a6e9c8b96e5f74a93f559f6f017dd25a8'],[{'Citations': '0'}]
2020,The Dual Information Bottleneck,['https://www.semanticscholar.org/paper/The-Dual-Information-Bottleneck-Piran-Tishby/7420a4a01ec844432db034f959c6823a72e12b68'],[{'Citations': '0'}]
2020,ADAPTIVE GENERATION OF PROGRAMMING PUZZLES,['https://www.semanticscholar.org/paper/ADAPTIVE-GENERATION-OF-PROGRAMMING-PUZZLES-Kalyan-Polozov/74da566819d941409f28b48428b2ccfd8896cc9e'],[{'Citations': '0'}]
2020,Feature-map-level Online Adversarial Knowledge Distillation,['https://www.semanticscholar.org/paper/Feature-map-level-Online-Adversarial-Knowledge-Chung-Park/0e488f4f83303868b9fa9f807c4ad5c703fd7d61'],"[{'Citations': '3', 'Highly Influenced Papers': '1', 'Cite Background': '2', 'Cite Methods': '1', 'Cite Results': '1'}]"
2020,Graph convolutional networks for learning with few clean and many noisy labels,['https://www.semanticscholar.org/paper/Graph-convolutional-networks-for-learning-with-few-Iscen-Tolias/df37c2ff506419748548210f9d776e1ec68b4e40'],"[{'Citations': '1', 'Cite Background': '1', 'Cite Methods': '1'}]"
2020,Visual Interpretability Alone Helps Adversarial Robustness,['https://www.semanticscholar.org/paper/Visual-Interpretability-Alone-Helps-Adversarial-Boopathy-Liu/7dcbcbd04e66b05176fad2a72ad2bb2c00da05a9'],[{'Citations': '0'}]
2020,Linguistic Embeddings as a Common-Sense Knowledge Repository: Challenges and Opportunities,['https://www.semanticscholar.org/paper/Linguistic-Embeddings-as-a-Common-Sense-Knowledge-Fulda/0b4b4f016d1311b47489892ac0bab2f6a4e4a27a'],[{'Citations': '0'}]
2020,Starfire: Regularization-Free Adversarially-Robust Structured Sparse Training,['https://www.semanticscholar.org/paper/STARFIRE%3A-REGULARIZATION-FREE-ADVERSARIALLY-ROBUST/92d59dc8bec952ab4e1e1084dec472a014d7c72d'],[{'Citations': '0'}]
2020,Pixel Co-Occurence Based Loss Metrics for Super Resolution Texture Recovery,['https://www.semanticscholar.org/paper/Pixel-Co-Occurence-Based-Loss-Metrics-for-Super-Wang-Swietojanski/8a37e27f68eb7a72ffb4445fbeafb3f0f0a0fa73'],[{'Citations': '0'}]
2020,Cross-Iteration Batch Normalization,['https://www.semanticscholar.org/paper/Cross-Iteration-Batch-Normalization-Yao-Cao/092c923d723d35786d4fcf4ab4a9f102c6bf7ce3'],[{'Citations': '0'}]
2020,Exploration via Flow-Based Intrinsic Rewards,['https://www.semanticscholar.org/paper/Exploration-via-Flow-Based-Intrinsic-Rewards-Yang-Chiang/0efe0f9c0cbc79a6e651af89ed15cc25e850ffc1'],"[{'Citations': '2', 'Cite Background': '2'}]"
2020,Embodied Multimodal Multitask Learning,['https://www.semanticscholar.org/paper/Embodied-Multimodal-Multitask-Learning-Chaplot-Lee/703cf115b2fbfe434d809ba0ce885230978bbaaf'],"[{'Citations': '2', 'Cite Background': '2'}]"
2020,Towards Principled Objectives for Contrastive Disentanglement,['https://www.semanticscholar.org/paper/Towards-Principled-Objectives-for-Contrastive-Choudhuri-Makkuva/4096089ea92576dcc63811d4e732b08992fcbd59'],[{'Citations': '0'}]
2020,Hebbian Graph Embeddings,['https://www.semanticscholar.org/paper/Hebbian-Graph-Embeddings-Shah-Kini/3b6bbf946dde144f5a215f7ca12a0238a1b07c8d'],[{'Citations': '0'}]
2020,Probabilistic modeling the hidden layers of deep neural networks,['https://www.semanticscholar.org/paper/Probabilistic-modeling-the-hidden-layers-of-deep-Lan-Barner/45f84519e59c478d3e6c5ca0dfee908db8f4d8c9'],[{'Citations': '0'}]
2020,Empirical confidence estimates for classification by deep neural networks,['https://www.semanticscholar.org/paper/Empirical-confidence-estimates-for-classification-Finlay-Oberman/0943d45702d847d7b8b4a3257a50638f9a0f59c2'],"[{'Citations': '3', 'Cite Background': '3', 'Twitter Mentions': '2'}]"
2020,TED: A Pretrained Unsupervised Summarization Model with Theme Modeling and Denoising,['https://www.semanticscholar.org/paper/TED%3A-A-Pretrained-Unsupervised-Summarization-Model-Yang-Zhu/0c194f2f36f0a6407f0c140fa795af353f1517e6'],[{'Citations': '0'}]
2020,Biologically Plausible Neural Networks via Evolutionary Dynamics and Dopaminergic Plasticity,['https://www.semanticscholar.org/paper/Biologically-Plausible-Neural-Networks-via-Dynamics-Gorantla-Louis/24279ee1fe3c133dc39f10fbf027f36b4b69728d'],[{'Citations': '0'}]
2020,Meta-Learning Initializations for Image Segmentation,['https://www.semanticscholar.org/paper/Meta-Learning-Initializations-for-Image-Hendryx-Leach/6b551cddd9b9c1c1372d5943d00f6164a9e0b8ac'],"[{'Citations': '2', 'Cite Background': '1'}]"
2020,Sequence-level Intrinsic Exploration Model for Partially Observable Domains,['https://www.semanticscholar.org/paper/Sequence-level-Intrinsic-Exploration-Model-for-Yin-Chen/1609196c82973c42f13a85a7029cad100353f049'],[{'Citations': '0'}]
2020,EINS: Long Short-Term Memory with Extrapolated Input Network Simplification,['https://www.semanticscholar.org/paper/EINS%3A-Long-Short-Term-Memory-with-Extrapolated-Kuo-Harandi/ad517075af43ee9c382d9d7038b74700378ad696'],[{'Citations': '0'}]
2020,Connectivity-constrained interactive annotations for panoptic segmentation,['https://www.semanticscholar.org/paper/Connectivity-constrained-interactive-annotations-Shen-Tang/90dfdd5fe61491098fdd7e6ff1a7763c7a9228b0'],[{'Citations': '0'}]
2020,Frustratingly easy quasi-multitask learning,['-1'],"[{'Citations': '-1', 'Highly Influenced Papers': '-1', 'Cite Background': '-1', 'Cite Methods': '-1', 'Cite Results': '-1', 'Twitter Mentions': '-1'}]"
2020,Towards Effective 2-bit Quantization: Pareto-optimal Bit Allocation for Deep CNNs Compression,['https://www.semanticscholar.org/paper/Towards-Effective-2-bit-Quantization%3A-Bit-for-Deep-Wang-Lin/d4529e3a4ace528bfded7d0832ef83db65ad5382'],[{'Citations': '0'}]
2020,Representing Unordered Data Using Multiset Automata and Complex Numbers,"['https://www.semanticscholar.org/paper/Representing-Unordered-Data-Using-Multiset-Automata-DeBenedetto-Chiang/a86b6800804da1b46500714d8596d28791accbc6', 'https://www.semanticscholar.org/paper/Representing-Unordered-Data-Using-Complex-Weighted-DeBenedetto-Chiang/a81edc8e85537da86532cd9dcb02a113f4884a01']","[{'Citations': '0'}, {'Citations': '0'}]"
2020,Domain-invariant Learning using Adaptive Filter Decomposition,['https://www.semanticscholar.org/paper/Domain-invariant-Learning-using-Adaptive-Filter-Wang-Cheng/7f748539893b0fcdb99c50ba4367c388cfcea8d8'],[{'Citations': '0'}]
2020,Gradient-free Neural Network Training by Multi-convex Alternating Optimization,['https://www.semanticscholar.org/paper/Gradient-free-Neural-Network-Training-by-Wang-Yu/8fbd9f287963872147031eb20b114dc87860ef26'],[{'Citations': '0'}]
2020,GDP: Generalized Device Placement for Dataflow Graphs,['https://www.semanticscholar.org/paper/GDP%3A-Generalized-Device-Placement-for-Dataflow-Zhou-Roy/b4a4e6fe63426b9fb4393c939792da8e7c4a1a59'],"[{'Citations': '4', 'Cite Background': '2'}]"
2020,Policy Optimization In the Face of Uncertainty,['-1'],"[{'Citations': '-1', 'Highly Influenced Papers': '-1', 'Cite Background': '-1', 'Cite Methods': '-1', 'Cite Results': '-1', 'Twitter Mentions': '-1'}]"
2020,Learning relevant features for statistical inference,['https://www.semanticscholar.org/paper/Learning-relevant-features-for-statistical-B%C3%A9ny/5813e04db790b5b5ddf55b8c0ff7dd5ffcd9efd4'],[{'Citations': '0'}]
2020,Accelerating Reinforcement Learning Through GPU Atari Emulation,['https://www.semanticscholar.org/paper/Accelerating-Reinforcement-Learning-Through-GPU-Dalton-Garland/9c588cb5879a47f4f35201d112aad2070eca2cc4'],[{'Citations': '0'}]
2020,Discrete InfoMax Codes for Meta-Learning,['https://www.semanticscholar.org/paper/Discrete-Infomax-Codes-for-Meta-Learning-Lee-Kim/99a1c94f6429c154d2cf9d3226d005ae19d5cc4d'],"[{'Citations': '2', 'Cite Background': '2', 'Cite Methods': '1'}]"
2020,Efficient Saliency Maps for Explainable AI,['https://www.semanticscholar.org/paper/Efficient-Saliency-Maps-for-Explainable-AI-Mundhenk-Chen/9dfbe27d7927ee3c3c07c5fd2416459220800c60'],[{'Citations': '0'}]
2020,Monte Carlo Deep Neural Network Arithmetic,['https://www.semanticscholar.org/paper/Monte-Carlo-Deep-Neural-Network-Arithmetic-Faraone-Leong/27e8500f8fbac1009e18d1969f2ad544e3f49156'],[{'Citations': '0'}]
2020,Language-independent Cross-lingual Contextual Representations,['https://www.semanticscholar.org/paper/Language-independent-Cross-lingual-Contextual-Zhang-Wang/4cca4b15a37eab83c9e30e45861d509bdc6c2804'],[{'Citations': '0'}]
2020,Deep Nonlinear Stochastic Optimal Control for Systems with Multiplicative Uncertainties,['https://www.semanticscholar.org/paper/Deep-Nonlinear-Stochastic-Optimal-Control-for-with-Pereira-Wang/677298a55649d57ba32d0751c7ff88a5db9d1310'],[{'Citations': '0'}]
2020,Causal Induction from Visual Observations for Goal Directed Tasks,['https://www.semanticscholar.org/paper/Causal-Induction-from-Visual-Observations-for-Goal-Nair-Zhu/8d99d02296be69e6615f4ba9bcdb95e1b75b3fbe'],"[{'Citations': '7', 'Cite Background': '3'}]"
2020,Towards Understanding the Spectral Bias of Deep Learning,['https://www.semanticscholar.org/paper/Towards-Understanding-the-Spectral-Bias-of-Deep-Cao-Fang/e8233aec267cb877da7618efe07c376c35980a4f'],"[{'Citations': '11', 'Highly Influenced Papers': '2', 'Cite Background': '9', 'Cite Results': '1'}]"
2020,Reweighted Proximal Pruning for Large-Scale Language Representation,['https://www.semanticscholar.org/paper/Reweighted-Proximal-Pruning-for-Large-Scale-Guo-Liu/59b9c79b849f068ba4eea8ace6252070b8c9f209'],"[{'Citations': '3', 'Cite Background': '1', 'Cite Results': '1'}]"
2020,Distilled embedding: non-linear embedding factorization using knowledge distillation,['https://www.semanticscholar.org/paper/Distilled-embedding%3A-non-linear-embedding-using-Lioutas-Rashid/870d4d440f945b3fdad9f66a707ab22320cd57d1'],[{'Citations': '0'}]
2020,Switched linear projections and inactive state sensitivity for deep neural network interpretability,['https://www.semanticscholar.org/paper/Switched-linear-projections-and-inactive-state-for-Szymanski-McCane/1323e46f76e2fe050fa53bca4127e2c70d03bda8'],[{'Citations': '0'}]
2020,SpectroBank: A filter-bank convolutional layer for CNN-based audio applications,['https://www.semanticscholar.org/paper/SpectroBank%3A-A-filter-bank-convolutional-layer-for-Tukuljac-Ricaud/9aaecf4ebda62bd19f55ef6e85f46ba96ba3e836'],"[{'Citations': '1', 'Cite Methods': '1'}]"
2020,Stochastic Latent Residual Video Prediction,['https://www.semanticscholar.org/paper/Stochastic-Latent-Residual-Video-Prediction-Franceschi-Delasalles/95e96506dd17ef781f4a31dfb36b73bd53b9e499'],[{'Citations': '0'}]
2020,Large-scale Pretraining for Neural Machine Translation with Tens of Billions of Sentence Pairs,['https://www.semanticscholar.org/paper/Large-scale-Pretraining-for-Neural-Machine-with-of-Meng-Ren/b684d1eb2e94993c4eaaaa575a167ecc0791ae9c'],[{'Citations': '2'}]
2020,Random Matrix Theory Proves that Deep Learning Representations of GAN-data Behave as Gaussian Mixtures,['https://www.semanticscholar.org/paper/Random-Matrix-Theory-Proves-that-Deep-Learning-of-Seddik-Louart/4d0f495f59e389592862404106d1d69bffad5114'],"[{'Citations': '7', 'Cite Background': '2', 'Cite Methods': '1'}]"
2020,The advantage of using Student's t-priors in variational autoencoders,['https://www.semanticscholar.org/paper/Variational-auto-encoders-with-Student's-t-prior-Abiri-Ohlsson/6c5a5eca996e5110b0cb3b2f35877c5e7848aeaf'],[{'Citations': '1'}]
2020,Neural Communication Systems with Bandwidth-limited Channel,['https://www.semanticscholar.org/paper/Neural-Communication-Systems-with-Bandwidth-limited-Ullrich-Viola/6ba84b888268abe5582884d0f2631c57268aab7b'],[{'Citations': '0'}]
2020,Unified Probabilistic Deep Continual Learning through Generative Replay and Open Set Recognition,['https://www.semanticscholar.org/paper/Unified-Probabilistic-Deep-Continual-Learning-and-Mundt-Majumder/d636fec6031a18709ff238a7bbffbfcfd81282cf'],"[{'Citations': '2', 'Twitter Mentions': '4'}]"
2020,Optimizing Loss Landscape Connectivity via Neuron Alignment,['https://www.semanticscholar.org/paper/Optimizing-Loss-Landscape-Connectivity-via-Neuron-Tatro-Chen/010c0c9201e73ff85597dda7f017429c18be193f'],[{'Citations': '0'}]
2020,Adaptive Online Planning for Continual Lifelong Learning,['https://www.semanticscholar.org/paper/Adaptive-Online-Planning-for-Continual-Lifelong-Lu-Mordatch/1690d6db86ed751bf7fb29fb768d1418ba579abc'],"[{'Citations': '2', 'Cite Background': '1', 'Cite Methods': '1'}]"
2020,Adversarially Robust Generalization Just Requires More Unlabeled Data,['https://www.semanticscholar.org/paper/Adversarially-Robust-Generalization-Just-Requires-Zhai-Cai/63c022ae3b385d1d49c119142bfabb5cdb5ec90b'],"[{'Citations': '25', 'Highly Influenced Papers': '1', 'Cite Background': '7', 'Cite Methods': '2', 'Cite Results': '2'}]"
2020,Filling the Soap Bubbles: Efficient Black-Box Adversarial Certification with Non-Gaussian Smoothing,['https://www.semanticscholar.org/paper/Filling-the-Soap-Bubbles%3A-Efficient-Black-Box-with-Zhang-Ye/242a11c84c0f7198b3bef85bc89e288031eba6ca'],[{'Citations': '1'}]
2020,Zeno++: Robust Fully Asynchronous SGD,['https://www.semanticscholar.org/paper/Zeno%2B%2B%3A-Robust-Fully-Asynchronous-SGD-Xie-Koyejo/9a17116b34354c9e010c67fe4d6c1a0a659106d9'],"[{'Citations': '2', 'Highly Influenced Papers': '1', 'Cite Background': '2', 'Cite Methods': '1'}]"
2020,LARGE SCALE REPRESENTATION LEARNING FROM TRIPLET COMPARISONS,['https://www.semanticscholar.org/paper/Large-scale-representation-learning-from-triplet-Haghiri-Vankadara/ca380a2da1e18c3415865d61f748a592fa9d5ecd'],[{'Citations': '0'}]
2020,A Mean-Field Theory for Kernel Alignment with Random Features in Generative Adverserial Networks,['https://www.semanticscholar.org/paper/A-Mean-Field-Theory-for-Kernel-Alignment-with-in-Khuzani-Shen/7398bdf7e28bca885c17e5edf5862e34a6325db3'],[{'Citations': '0'}]
2020,Homogeneous Linear Inequality Constraints for Neural Network Activations,['https://www.semanticscholar.org/paper/Homogeneous-Linear-Inequality-Constraints-for-Frerix-Nie%C3%9Fner/99ad8da11b600a91c15f032364f2dc6c33ec080f'],[{'Citations': '1'}]
2020,Distributed Online Optimization with Long-Term Constraints,['https://www.semanticscholar.org/paper/Distributed-Online-Optimization-with-Long-Term-Yuan-Prouti%C3%A8re/e860c51e719e9e4a26309b0e50dfbf915936e70f'],[{'Citations': '0'}]
2020,Semi-supervised Pose Estimation with Geometric Latent Representations,['https://www.semanticscholar.org/paper/Semi-supervised-Pose-Estimation-with-Geometric-Rey-Jarnikov/84fe19c0c95f7e44c37acdf17390f22583c348ec'],[{'Citations': '0'}]
2020,Parallel Scheduled Sampling,['https://www.semanticscholar.org/paper/Parallel-Scheduled-Sampling-Duckworth-Neelakantan/75234b3c22aa3c2d4da24da9db4153a815efa010'],"[{'Citations': '2', 'Highly Influenced Papers': '1', 'Cite Background': '1', 'Cite Methods': '1', 'Twitter Mentions': '3'}]"
2020,ADAPTING PRETRAINED LANGUAGE MODELS FOR LONG DOCUMENT CLASSIFICATION,['https://www.semanticscholar.org/paper/ADAPTING-PRETRAINED-LANGUAGE-MODELS-FOR-LONG-Olson-Zhang/cfa3a7b2efb3052753f56361f670c57a2e2d3f51'],[{'Citations': '0'}]
2020,Composable Semi-parametric Modelling for Long-range Motion Generation,['https://www.semanticscholar.org/paper/Composable-Semi-parametric-Modelling-for-Long-range-Xu-Xu/fa3f6bd170c2550a06d79f134e6c502c0170a7df'],[{'Citations': '0'}]
2020,Finding Mixed Strategy Nash Equilibrium for Continuous Games through Deep Learning,['https://www.semanticscholar.org/paper/Finding-Mixed-Strategy-Nash-Equilibrium-for-Games-Dou-Yan/ab10d298e39d52c41b0e26268c9c8c75443dd41c'],[{'Citations': '0'}]
2020,Omnibus Dropout for Improving The Probabilistic Classification Outputs of ConvNets,['-1'],"[{'Citations': '-1', 'Highly Influenced Papers': '-1', 'Cite Background': '-1', 'Cite Methods': '-1', 'Cite Results': '-1', 'Twitter Mentions': '-1'}]"
2020,Online Learned Continual Compression with Stacked Quantization Modules,"['https://www.semanticscholar.org/paper/Online-Learned-Continual-Compression-with-Stacked-Caccia-Belilovsky/42568db02b0479bfdf7be7ae0a1d0f9778cbb3aa', 'https://www.semanticscholar.org/paper/Online-Learned-Continual-Compression-with-Adaptive-Caccia-Belilovsky/5fc0eaf59a8f0917fd2a2f011b61a7f5536cce57']","[{'Citations': '2', 'Cite Background': '1'}, {'Citations': '3', 'Cite Methods': '2', 'Cite Background': '1'}]"
2020,Yet another but more efficient black-box adversarial attack: tiling and evolution strategies,['https://www.semanticscholar.org/paper/Yet-another-but-more-efficient-black-box-attack%3A-Meunier-Atif/55bd8874d29485aa586678e7a297bd56e7298966'],"[{'Citations': '5', 'Highly Influenced Papers': '1', 'Cite Background': '3', 'Cite Methods': '3'}]"
2020,AlignNet: Self-supervised Alignment Module,['https://www.semanticscholar.org/paper/AlignNet%3A-Self-supervised-Alignment-Module-Creswell-Piloto/c75e2f8c2f68ef8eecbeb404e21a535b7fc7d140'],[{'Citations': '0'}]
2020,A Simple Recurrent Unit with Reduced Tensor Product Representations,"['https://www.semanticscholar.org/paper/A-Simple-Recurrent-Unit-with-Reduced-Tensor-Product-Tang-Smolensky/8d5cb9c9ec572fea5ab114b5f9a2442ba21a5628', 'https://www.semanticscholar.org/paper/A-Simple-Recurrent-Unit-with-Reduced-Tensor-Product-Tang-Smolensky/612e91467c1a9368054f7cb50f0a6ae71cb2a7b8']","[{'Citations': '0'}, {'Citations': '0'}]"
2020,A Hierarchy of Graph Neural Networks Based on Learnable Local Features,['https://www.semanticscholar.org/paper/A-Hierarchy-of-Graph-Neural-Networks-Based-on-Local-Li-Dong/b9b886967fb0e5f3ed7538d370a9f27b630b95ac'],"[{'Citations': '1', 'Cite Background': '1'}]"
2020,Discriminability Distillation in Group Representation Learning,['https://www.semanticscholar.org/paper/Discriminability-Distillation-in-Group-Learning-Zhou/a1027f7c27273c8c0aac30bbd31da87a0fa342db'],[{'Citations': '0'}]
2020,Blurring Structure and Learning to Optimize and Adapt Receptive Fields,['https://www.semanticscholar.org/paper/Blurring-the-Line-Between-Structure-and-Learning-to-Shelhamer-Wang/071e0bc81a5ad3bf08a9e7e0e66d900f03cd111d'],"[{'Citations': '14', 'Cite Background': '4', 'Cite Methods': '3'}]"
2020,Conditional Flow Variational Autoencoders for Structured Sequence Prediction,['https://www.semanticscholar.org/paper/Conditional-Flow-Variational-Autoencoders-for-Bhattacharyya-Hanselmann/eb4efd2ec2120852557d97d154473a65cbde5db2'],"[{'Citations': '7', 'Highly Influenced Papers': '3', 'Cite Background': '4', 'Cite Methods': '2'}]"
2020,LAVAE: Disentangling Location and Appearance,"['https://www.semanticscholar.org/paper/LAVAE%3A-Disentangling-Location-and-Appearance-Dittadi-Winther/86e764050bc4c64544b391d7c0ab4fc1ccf9d29d', 'https://www.semanticscholar.org/paper/LAVAE%3A-DISENTANGLING-LOCATION-Dittadi-Winther/17e9425e98c0fcc0f6adbc3795a69fd63f9b53f9']","[{'Citations': '0'}, {'Citations': '0'}]"
2020,BETANAS: Balanced Training and selective drop for Neural Architecture Search,['https://www.semanticscholar.org/paper/BETANAS%3A-BalancEd-TrAining-and-selective-drop-for-Fang-Wang/037cd615546e701ab84fa3cc9fe63d880edeea6e'],[{'Citations': '1'}]
2020,Unifying Graph Convolutional Neural Networks and Label Propagation,['https://www.semanticscholar.org/paper/Unifying-Graph-Convolutional-Neural-Networks-and-Wang-Leskovec/c397fdc468eb878db233dc80bf65a35a5b87a80e'],"[{'Citations': '5', 'Cite Background': '3', 'Cite Methods': '1'}]"
2020,Defective Convolutional Layers Learn Robust CNNs,"['https://www.semanticscholar.org/paper/Defective-Convolutional-Layers-Learn-Robust-CNNs-Luo-Cai/1b78742903fbf51a544fd40d4e2395cf8df044fd', 'https://www.semanticscholar.org/paper/DEFECTIVE-CONVOLUTIONAL-LAYERS-LEARN-RO-Luo-Cai/8a09a0ac32a1d8a484cb9c7ce668052e32da88f6']","[{'Citations': '0'}, {'Citations': '0'}]"
2020,Unsupervised Progressive Learning and the STAM Architecture,['https://www.semanticscholar.org/paper/Unsupervised-Progressive-Learning-and-the-STAM-Smith-Baer/56b1afb5d68b36c930ca307c8e6d32c913968123'],"[{'Citations': '1', 'Cite Background': '1'}]"
2020,Asymptotic learning curves of kernel methods: empirical data v.s. Teacher-Student paradigm,['https://www.semanticscholar.org/paper/Asymptotic-learning-curves-of-kernel-methods%3A-data-Spigler-Geiger/ab73c20a7240208fba1cea046d0979ff002846ec'],"[{'Citations': '5', 'Cite Background': '2', 'Cite Methods': '1'}]"
2020,Sticking to the Facts: Confident Decoding for Faithful Data-to-Text Generation,['https://www.semanticscholar.org/paper/Sticking-to-the-Facts%3A-Confident-Decoding-for-Tian-Narayan/d880c27ce7120c10accae6d4fd6cf39406e71533'],"[{'Citations': '4', 'Highly Influenced Papers': '1', 'Cite Background': '4', 'Cite Methods': '2'}]"
2020,Evidence-Aware Entropy Decomposition For  Active Deep Learning,['https://www.semanticscholar.org/paper/Evidence-Aware-Entropy-Decomposition-For-Active-Shi-Zhao/968612d151321829cabffdaf17f842369c9e6fe5'],[{'Citations': '0'}]
2020,Meta-Learning by Hallucinating Useful Examples,['https://www.semanticscholar.org/paper/Meta-Learning-by-Hallucinating-Useful-Examples-Wang-Uchiyama/c2d27d6d6156ddea1e656a68d3307bfd8c402ccd'],[{'Citations': '0'}]
2020,PDP: A General Neural Framework for Learning SAT Solvers,['https://www.semanticscholar.org/paper/PDP%3A-A-General-Neural-Framework-for-Learning-SAT-Amizadeh-Matusevych/bc2a29ac11797e81c0947f39ab486bba034ed34d'],[{'Citations': '0'}]
2020,Consistency-Based Semi-Supervised Active Learning: Towards Minimizing Labeling Budget,['https://www.semanticscholar.org/paper/Consistency-Based-Semi-Supervised-Active-Learning%3A-Gao-Zhang/b5b3a68d85c33f8a350a0bf54147a19ecbfc1051'],"[{'Citations': '5', 'Highly Influenced Papers': '1', 'Cite Methods': '2', 'Cite Background': '1'}]"
2020,TabNet: Attentive Interpretable Tabular Learning,"['https://www.semanticscholar.org/paper/TabNet%3A-Attentive-Interpretable-Tabular-Learning-Arik-Pfister/efbd8e7a45cac8f025ba8a4de95b492d8d392c95', 'https://www.semanticscholar.org/paper/TABNET%3A-ATTENTIVE-INTERPRETABLE-TABULAR-LEARNING-Nori/9fe69cf5c104b2205cdb7908df8cdb389256b4b5']","[{'Citations': '10', 'Highly Influenced Papers': '2', 'Cite Background': '5', 'Cite Methods': '3', 'Cite Results': '2'}, {'Citations': '0'}]"
2020,Adapting Behaviour for Learning Progress,['https://www.semanticscholar.org/paper/Adapting-Behaviour-for-Learning-Progress-Schaul-Borsa/63508a5af094298a05de70eabeeb116ded649cb6'],"[{'Citations': '4', 'Cite Background': '1', 'Cite Methods': '1'}]"
2020,Improving Differentially Private Models with Active Learning,['https://www.semanticscholar.org/paper/Improving-Differentially-Private-Models-with-Active-Zhao-Papernot/f01ba18059246336bc90a8d1c2539be3d100a6fc'],[{'Citations': '0'}]
2020,Style-based Encoder Pre-training for Multi-modal Image Synthesis,['https://www.semanticscholar.org/paper/Style-based-Encoder-Pre-training-for-Multi-modal-Meshry-Ren/761361d613a605bcc56197c1406384d929d5000c'],[{'Citations': '0'}]
2020,GRAPH ANALYSIS AND GRAPH POOLING IN THE SPATIAL DOMAIN,['https://www.semanticscholar.org/paper/Graph-Analysis-and-Graph-Pooling-in-the-Spatial-Rahmani-Li/596d6ad746bb510906a4f52b6db553893e9412bd'],[{'Citations': '0'}]
2020,Cover Filtration and Stable Paths in the Mapper,['https://www.semanticscholar.org/paper/Cover-Filtration-and-Stable-Paths-in-the-Mapper-Arendt-Broussard/be9a08a7844f80d39204757c23a2e30392c9dd38'],[{'Citations': '0'}]
